timestamp,load_kw,temperature_c,humidity_pct,is_weekend,season_code,substation_shutdown
2021-01-13 07:00:00,5362.844992427061,27.22222222222222,48,0,1,0
2021-01-13 08:00:00,5496.916117237737,27.22222222222222,48,0,1,0
2021-01-13 09:00:00,5496.916117237737,28.88888888888889,32,0,1,0
2021-01-13 10:00:00,5324.538956766867,28.88888888888889,32,0,1,0
2021-01-13 11:00:00,4888.219769882999,28.88888888888889,32,0,1,0
2021-01-13 12:00:00,4695.009502298691,27.77777777777778,71,0,1,0
2021-01-13 13:00:00,4695.009502298691,27.77777777777778,71,0,1,0
2021-01-13 14:00:00,4579.083341748105,27.77777777777778,71,0,1,0
2021-01-13 15:00:00,4501.799234714383,21.666666666666668,82,0,1,0
2021-01-13 16:00:00,3806.4102803392066,21.666666666666668,82,0,1,0
2021-01-13 17:00:00,812.827195280768,21.666666666666668,82,0,1,0
2021-01-13 18:00:00,832.6522488242015,20.555555555555557,88,0,1,0
2021-01-13 19:00:00,773.1770881939013,20.555555555555557,88,0,1,0
2021-01-13 20:00:00,693.8768740201679,20.555555555555557,88,0,1,0
2021-01-13 21:00:00,555.1014992161342,17.77777777777778,86,0,1,0
2021-01-13 22:00:00,555.1014992161342,17.77777777777778,86,0,1,0
2021-01-13 23:00:00,555.1014992161342,17.77777777777778,86,0,1,0
2021-01-14 00:00:00,2005.018550740117,19.444444444444443,88,0,1,0
2021-01-14 01:00:00,2005.018550740117,19.444444444444443,88,0,1,0
2021-01-14 02:00:00,1987.8816400500305,19.444444444444443,88,0,1,0
2021-01-14 03:00:00,1987.8816400500305,26.666666666666668,45,0,1,0
2021-01-14 04:00:00,2317.515157441694,26.666666666666668,45,0,1,0
2021-01-14 05:00:00,3436.286611219006,26.666666666666668,45,0,1,0
2021-01-14 06:00:00,4045.6549942870806,30.0,25,0,1,0
2021-01-14 07:00:00,4613.357163128279,30.0,25,0,1,0
2021-01-14 08:00:00,4613.357163128279,30.0,25,0,1,0
2021-01-14 09:00:00,5050.012367868815,28.333333333333332,26,0,1,0
2021-01-14 10:00:00,3001.3114957618104,28.333333333333332,26,0,1,0
2021-01-14 11:00:00,4716.3466361971305,28.333333333333332,26,0,1,0
2021-01-14 12:00:00,4714.330529057122,22.22222222222222,67,0,1,0
